the :	1941.5052527484067
office :	14.679383501604006
of :	1274.0045178691794
business :	51.29289136143595
economics :	2.8938379658726507
obe :	2.6390573296152584
u.s. :	28.81698774845963
department :	46.478529553149016
commerce :	32.02334613655161
provides :	9.65080896043587
basic :	16.40637523274098
measures :	6.916077059630312
national :	24.154364565118012
economy :	14.090272300082706
and :	792.9603745605774
current :	9.994909475221247
analysis :	6.298932746992065
short-run :	4.029806041084529
changes :	6.2412684603966
in :	591.2545450176333
economic :	15.441294336697393
situation :	8.581744133045325
outlook :	2.5618676909241285
it :	137.24314175086917
develops :	1.4469189829363254
analyzes :	2.0149030205422647
income :	19.946620365474875
balance :	3.3316364917404155
international :	16.797153991978842
payments :	33.30427998201367
many :	31.191623125197538
other :	75.55304268103404
indicators :	2.0149030205422647
such :	99.12004682007218
are :	165.66217615382692
essential :	9.831996636243062
to :	805.4370238106565
its :	68.62157087543459
job :	4.68095134529745
presenting :	1.2809338454620642
government :	54.139092990781755
with :	157.34440998710758
facts :	4.469089380110482
required :	19.663993272486124
meet :	4.403815050481202
objective :	6.298932746992065
expanding :	2.3053590198767706
improving :	2.5618676909241285
operation :	18.324000704572285
contact :	7.496182106415935
for :	311.9162312519754
further :	12.477475976363406
information :	22.75304442748621
director :	7.496182106415935
washington :	18.336537024828154
25 :	20.266698816915326
d.c. :	14.090272300082706
printed :	4.825404480217935
material :	9.65080896043587
is :	278.645166585098
made :	54.06548008367573
available :	30.38980778475128
businessmen :	4.340756948808976
economists :	2.6390573296152584
promptly :	2.4987273688053118
through :	25.646445680717974
monthly :	7.685603072772386
survey :	3.575271504088386
weekly :	1.930161792087174
supplement :	4.340756948808976
this :	204.47841826518385
periodical :	4.029806041084529
including :	12.4825369207932
statistical :	1.1526795099383853
supplements :	1.6739764335716716
$4 :	1.6739764335716716
per :	58.78665500685765
year :	63.76954061151497
from :	98.42689963951223
field :	5.545177444479562
offices :	10.374115589445468
or :	172.59364795942636
superintendent :	3.347952867143343
documents :	3.842801536386193
printing :	8.059612082169059
technical :	13.511132544610218
assistance :	43.55175074571019
small :	40.20253647247683
community :	15.441294336697393
administration :	34.585213827475734
sba :	65.97643324038145
guidance :	3.1494663734960326
advice :	4.403815050481202
on :	179.52511976502583
sources :	15.371206145544772
relating :	7.234594914681627
management :	28.81698774845963
research :	33.594307983957684
development :	50.05380105723741
products :	23.150703726981206
practical :	2.895242688130761
problems :	19.81716772716541
their :	66.54212933375474
suggested :	1.56031711509915
solutions :	2.8938379658726507
dealt :	2.8938379658726507
a :	410.3431308914876
series :	7.021427017946174
publications :	7.234594914681627
these :	56.83806880591551
written :	3.6698458754010015
especially :	1.3862943611198906
managers :	1.2809338454620642
owners :	3.458038529815156
businesses :	4.340756948808976
indirectly :	3.347952867143343
aid :	27.29537523696562
programs :	16.797153991978842
they :	41.58883083359672
by :	176.0593838622261
specialists :	5.249110622493388
numerous :	3.458038529815156
types :	13.511132544610218
enterprises :	1.6739764335716716
cover :	2.340475672648725
wide :	2.201907525240601
range :	6.2412684603966
subjects :	5.763397549691927
directed :	13.407268140331448
needs :	7.339691750802003
interests :	17.363027795235904
firm :	2.6814536280662895
offers :	4.1992884979947105
administrative :	20.494941527393028
courses :	7.234594914681627
which :	110.2104017090313
designed :	10.725814512265158
improve :	1.930161792087174
efficiency :	1.0498221244986776
know-how :	1.6739764335716716
concerns :	20.748231178890936
within :	20.55113690224561
cosponsors :	2.6390573296152584
educational :	6.916077059630312
institutions :	10.247470763696514
groups :	2.895242688130761
sba's :	5.278114659230517
counseling :	3.842801536386193
program :	41.645456146755194
personalized :	2.0149030205422647
sound :	6.605722575721803
principles :	4.1992884979947105
upon :	23.56700413903814
request :	8.398576995989421
both :	27.032740041837865
prospective :	7.234594914681627
established :	15.441294336697393
one-day :	2.6390573296152584
conferences :	7.685603072772386
covering :	3.1494663734960326
some :	18.021826694558577
specific :	6.755566272305109
phase :	11.528404609158578
also :	31.884770305757485
part :	18.021826694558577
continuing :	6.298932746992065
activities :	18.336537024828154
short :	4.852030263919617
streamlined :	1.6739764335716716
meetings :	4.340756948808976
usually :	3.4657359027997265
sponsored :	9.448399120488098
local :	33.27106466687737
banks :	9.221436079507082
chambers :	2.8938379658726507
trade :	13.511132544610218
associations :	4.340756948808976
civic :	2.3053590198767706
organizations :	8.398576995989421
product :	11.528404609158578
production :	14.476213440653806
regional :	16.652139991006834
help :	12.476649250079015
individual :	13.407268140331448
new :	62.383246250395075
potential :	3.1494663734960326
processing :	2.5618676909241285
methods :	11.548043369485454
market :	13.326545966961662
developments :	6.298932746992065
industrial :	33.427705788213174
uses :	8.96653691823445
raw :	3.1494663734960326
semi-processed :	2.6390573296152584
waste :	3.458038529815156
materials :	13.022270846426927
agricultural :	8.369882167858357
serves :	1.4469189829363254
as :	203.09212390406398
clearing :	2.5618676909241285
house :	11.743506801283205
processes :	11.526795099383854
particularly :	5.461109902847025
adaptable :	2.6390573296152584
exploitation :	1.6739764335716716
firms :	15.371206145544772
may :	79.01877858383376
be :	258.5438983488596
helpful :	2.6814536280662895
competitive :	7.234594914681627
position :	6.2412684603966
diversification :	2.6390573296152584
expansion :	8.96653691823445
more :	51.29289136143595
economical :	8.369882167858357
utilization :	2.0149030205422647
plant :	13.832154119260624
capacity :	4.16454561467552
frequently :	2.4987273688053118
arise :	1.0498221244986776
where :	22.873856958478193
making :	6.931471805599453
items :	7.720647168348696
not :	90.80228065335284
directly :	5.362907256132579
along :	2.0794415416798357
lines :	6.605722575721803
normal :	4.403815050481202
civilian :	11.528404609158578
specifications :	4.340756948808976
require :	12.59786549398413
operations :	14.090272300082706
that :	223.88653932086234
did :	9.704060527839234
understand :	1.4679383501604006
when :	31.191623125197538
undertook :	2.0149030205422647
contract :	7.720647168348696
often :	2.772588722239781
takes :	2.201907525240601
form :	5.137784225561402
locating :	6.695905734286686
tools :	2.3053590198767706
urgently :	2.6390573296152584
needed :	7.80158557549575
given :	9.010913347279288
location :	20.494941527393028
space :	6.605722575721803
property :	59.88579769348046
sales :	14.697509742981486
assist :	8.681513897617952
wish :	2.0794415416798357
buy :	0.8329091229351039
offered :	2.201907525240601
sale :	10.615889856479457
federal :	47.24199560244049
under :	36.04365338911715
locate :	2.8938379658726507
insure :	4.1992884979947105
have :	97.04060527839233
opportunity :	7.339691750802003
bid :	10.04385860143003
competitively :	2.6390573296152584
surplus :	5.123735381848257
personal :	20.284122496288948
real :	3.4657359027997265
certain :	6.931471805599453
natural :	3.6698458754010015
resources :	14.476213440653806
timber :	1.4469189829363254
forests :	2.0149030205422647
works :	2.0794415416798357
closely :	2.6814536280662895
principal :	12.513450264309352
disposal :	4.340756948808976
installations :	5.278114659230517
reviewing :	1.4469189829363254
proposed :	13.64768761848281
identifying :	4.029806041084529
those :	25.646445680717974
most :	24.95329850015803
likely :	6.2412684603966
interested :	8.32909122935104
purchasing :	13.391811468573373
general :	60.07220893131727
interest :	29.64602518688385
publicized :	2.0149030205422647
news :	5.871753400641603
releases :	1.4469189829363254
flyers :	2.6390573296152584
each :	36.7368005696771
maintains :	5.021929300715015
want :	2.772588722239781
list :	1.56031711509915
principally :	2.3053590198767706
machinery :	5.123735381848257
equipment :	7.496182106415935
desired :	4.1992884979947105
area :	7.496182106415935
suitable :	8.068756569568697
located :	9.448399120488098
representative :	7.348754871490743
concern :	6.2412684603966
contacted :	1.6739764335716716
advised :	1.930161792087174
how :	12.476649250079015
facilities :	15.19490389237564
inventory :	24.178836246507174
section :	28.085708071784698
8-b-2 :	2.6390573296152584
act :	44.038150504812016
amended :	11.717835035001702
authorizes :	2.0149030205422647
make :	24.260151319598084
complete :	9.704060527839234
productive :	6.695905734286686
voluntarily :	1.4469189829363254
registered :	4.469089380110482
kept :	2.772588722239781
region :	4.469089380110482
purpose :	10.275568451122805
include :	11.548043369485454
all :	74.8598955004741
eligible :	4.340756948808976
register :	0.965080896043587
so :	41.58883083359672
an :	92.18857501447272
avail :	2.6390573296152584
themselves :	8.807630100962404
services :	36.67307404965631
authorized :	21.775875372855094
congress :	25.19573098796826
establishing :	13.391811468573373
procurement :	3.347952867143343
notice :	3.3316364917404155
invitations :	3.842801536386193
contracts :	5.123735381848257
registrants' :	2.6390573296152584
can :	47.82715545863623
inventories :	2.0149030205422647
labor :	1.930161792087174
areas :	14.697509742981486
budgetary :	2.0149030205422647
staff :	13.64768761848281
limitations :	6.404669227310321
atlanta :	2.8938379658726507
ga. :	3.347952867143343
boston :	4.1992884979947105
mass. :	3.347952867143343
chicago :	3.860323584174348
ill. :	8.059612082169059
cleveland :	3.347952867143343
ohio :	10.247470763696514
dallas :	2.5618676909241285
tex. :	4.029806041084529
denver :	4.029806041084529
colo. :	5.278114659230517
detroit :	2.8938379658726507
mich. :	4.029806041084529
kansas :	3.842801536386193
city :	10.39720770839918
mo. :	4.029806041084529
los :	3.1494663734960326
angeles :	3.1494663734960326
calif. :	5.7876759317453015
minneapolis :	2.8938379658726507
minn. :	5.278114659230517
york :	25.745232399135975
n.y. :	2.8938379658726507
philadelphia :	2.0996442489973552
pa. :	3.347952867143343
richmond :	2.3053590198767706
va. :	3.347952867143343
san :	1.4679383501604006
francisco :	1.930161792087174
seattle :	3.347952867143343
wash. :	4.029806041084529
branch :	5.763397549691927
large :	11.743506801283205
cities :	27.29537523696562
what :	29.805328764077647
does :	6.238324625039508
various :	11.009537626203004
useful :	3.1494663734960326
currently :	2.3053590198767706
important :	18.021826694558577
marketing :	8.369882167858357
topics :	2.8938379658726507
introduction :	2.895242688130761
30 :	27.664308238521247
cents :	14.104321143795852
developing :	5.763397549691927
selling :	1.2809338454620642
45 :	1.2809338454620642
directory :	6.0447090616267936
60 :	2.3053590198767706
loans :	28.457599370718416
makes :	3.6698458754010015
providing :	6.755566272305109
them :	24.95329850015803
financing :	15.371206145544772
otherwise :	7.6246189861593985
private :	4.68095134529745
lending :	3.347952867143343
reasonable :	7.150543008176772
terms :	4.852030263919617
been :	56.144921625355565
establish :	12.809338454620642
growth :	10.615889856479457
thereby :	4.610718039753541
contributing :	5.123735381848257
substantially :	6.404669227310321
loan :	16.137513139137393
policies :	23.150703726981206
manufacturers :	14.469189829363254
pools :	1.4469189829363254
wholesalers :	2.6390573296152584
retailers :	2.0149030205422647
service :	28.085708071784698
establishments :	1.6739764335716716
finance :	10.247470763696514
construction :	11.548043369485454
conversion :	7.234594914681627
purchase :	16.137513139137393
supplies :	3.900792787747875
supply :	3.3316364917404155
working :	3.6698458754010015
capital :	13.832154119260624
evidence :	5.461109902847025
unavailable :	2.6390573296152584
must :	40.20253647247683
provided :	19.989818950442494
two :	33.27106466687737
participation :	8.96653691823445
direct :	6.2412684603966
jointly :	4.340756948808976
alone :	4.1588830833596715
qualify :	1.1526795099383853
either :	4.852030263919617
type :	9.994909475221247
applicant :	10.074515102711324
approved :	11.528404609158578
pool :	18.336537024828154
credit :	21.231779712958915
requirements :	22.04626461447223
defined :	2.8938379658726507
one :	58.224363167035406
independently :	2.0149030205422647
owned :	4.1992884979947105
operated :	4.610718039753541
dominant :	2.8938379658726507
addition :	14.159455089896767
criteria :	1.6739764335716716
number :	11.009537626203004
employees :	28.457599370718416
dollar :	0.965080896043587
volume :	1.787635752044193
stipulate :	2.0149030205422647
ability :	3.575271504088386
operate :	7.348754871490743
successfully :	1.2809338454620642
enough :	3.4657359027997265
will :	70.70101241711441
able :	2.772588722239781
financial :	25.092103297133264
basis :	22.345446900552414
purposes :	18.770175396464026
sufficiently :	5.249110622493388
secured :	0.965080896043587
assure :	2.8938379658726507
chance :	0.6931471805599453
repayment :	5.278114659230517
record :	9.3619026905949
past :	4.852030263919617
earnings :	2.8938379658726507
prospects :	1.1526795099383853
future :	8.317766166719343
indicate :	4.9974547376106235
has :	66.54212933375474
repay :	2.8938379658726507
out :	28.419034402957756
anticipated :	0.965080896043587
amount :	29.98472842566374
borrowed :	3.347952867143343
depends :	5.249110622493388
much :	9.010913347279288
carry :	6.2412684603966
intended :	1.787635752044193
maximum :	12.59786549398413
any :	77.63248422271387
borrower :	2.6390573296152584
$350,000 :	2.6390573296152584
generally :	1.930161792087174
repayable :	2.0149030205422647
regular :	6.2412684603966
installments :	5.278114659230517
at :	97.73375245895228
rate :	10.615889856479457
5-1/2 :	2.6390573296152584
percent :	14.469189829363254
annum :	2.0149030205422647
unpaid :	6.695905734286686
maturity :	2.0149030205422647
10 :	9.162000352286142
years :	47.13400827807628
term :	10.498221244986777
6 :	13.511132544610218
pooling :	2.0149030205422647
cooperatives :	23.751515966537326
farm :	12.679474609322238
independent :	4.469089380110482
agency :	17.84697611647752
agriculture :	5.7876759317453015
supervises :	2.6390573296152584
coordinates :	2.0149030205422647
cooperative :	15.065787902145043
system :	11.009537626203004
composed :	1.1526795099383853
three :	11.090354888959125
land :	8.073660925882203
intermediate :	1.6739764335716716
short-term :	10.04385860143003
long- :	2.6390573296152584
farmers :	2.5618676909241285
source :	8.32909122935104
investment :	16.652139991006834
beneficial :	6.695905734286686
communities :	6.916077059630312
encourages :	1.6739764335716716
industries :	3.1494663734960326
rural :	5.763397549691927
provdied :	2.6390573296152584
first :	23.56700413903814
outlined :	2.8938379658726507
above :	20.79441541679836
primarily :	5.7876759317453015
third :	2.0794415416798357
exists :	2.0996442489973552
authority :	8.938178760220964
1933 :	6.0447090616267936
were :	64.46268779207492
provide :	23.239264776574508
permanent :	4.610718039753541
farmers' :	5.278114659230517
distinct :	3.842801536386193
classes :	1.0498221244986776
commodity :	2.0149030205422647
operating :	6.916077059630312
facility :	1.4469189829363254
eligibility :	2.6390573296152584
borrow :	4.029806041084529
bank :	5.790485376261522
association :	8.32909122935104
together :	3.4657359027997265
furnishing :	1.6739764335716716
set :	14.556090791758852
forth :	4.68095134529745
rates :	11.526795099383854
determined :	12.513450264309352
board :	26.42289030288721
directors :	3.842801536386193
approval :	10.374115589445468
serving :	3.458038529815156
division :	30.44484161046165
circular :	2.8938379658726507
no. :	3.458038529815156
44 :	2.0149030205422647
36-a :	2.6390573296152584
minerals :	8.059612082169059
exploration :	8.681513897617952
encourage :	10.498221244986777
domestic :	19.59555166895255
ome :	5.278114659230517
interior :	9.448399120488098
individuals :	4.1992884979947105
who :	33.96421184743732
desire :	1.56031711509915
explore :	3.347952867143343
properties :	5.763397549691927
claims :	20.996442489973553
1 :	61.93950534542198
32 :	1.1526795099383853
mineral :	1.4469189829363254
commodities :	3.347952867143343
listed :	2.6814536280662895
regulations :	13.022270846426927
applicants :	1.6739764335716716
ordinarily :	1.6739764335716716
would :	63.07639343095502
undertake :	4.340756948808976
present :	11.090354888959125
conditions :	9.994909475221247
circumstances :	3.900792787747875
sole :	1.930161792087174
expense :	0.965080896043587
unable :	3.3316364917404155
obtain :	3.842801536386193
funds :	29.461478445627478
commercial :	5.123735381848257
own :	22.18070977791825
sufficient :	5.763397549691927
explored :	1.6739764335716716
pay :	8.581744133045325
up :	11.090354888959125
one-half :	4.029806041084529
cost :	17.16348826609065
work :	9.010913347279288
progresses :	2.0149030205422647
pays :	2.5618676909241285
rest :	4.403815050481202
but :	51.986038541995896
his :	60.99695188927519
time :	36.7368005696771
spent :	1.4679383501604006
charges :	6.404669227310321
use :	24.260151319598084
he :	80.40507294495366
owns :	2.8938379658726507
applied :	3.860323584174348
toward :	7.6246189861593985
share :	16.65818245870208
contributed :	6.916077059630312
repaid :	4.029806041084529
royalty :	8.059612082169059
if :	36.7368005696771
nothing :	4.1588830833596715
produced :	6.256725132154676
there :	46.44086109751633
no :	34.657359027997266
obligation :	2.8938379658726507
5-percent :	2.6390573296152584
paid :	9.994909475221247
during :	28.419034402957756
period :	26.653091933923324
effect :	6.605722575721803
certifies :	2.6390573296152584
possible :	9.704060527839234
continues :	8.96653691823445
10-year :	1.6739764335716716
specified :	7.685603072772386
until :	5.545177444479562
government's :	14.104321143795852
contribution :	5.249110622493388
applies :	4.340756948808976
never :	6.931471805599453
exceeds :	6.0447090616267936
5 :	22.196860609002503
application :	7.720647168348696
forms :	3.575271504088386
filing :	3.347952867143343
obtained :	25.19573098796826
appropriate :	10.374115589445468
below :	14.159455089896767
less :	15.942385152878742
developed :	19.156909827507388
countries :	31.122346768336403
however :	16.635532333438686
programing :	26.390573296152585
best :	9.010913347279288
inadequate :	5.249110622493388
worst :	1.930161792087174
nonexistent :	2.0149030205422647
